Date;Market;Market Size;Product;Product Line;Product Type;State;Type;Inventory;Marketing;Profit;Sales;Total Expenses
6/1/12 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;377;22;18;133;56
5/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;551;58;2;154;88
3/1/12 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Washington;Decaf;950;22;40;155;44
1/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Washington;Regular;623;15;35;110;27
12/1/13 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;422;17;9;110;51
11/1/13 00:00;Central;Major Market;Lemon;Leaves;Herbal Tea;Ohio;Decaf;862;10;45;94;22
10/1/13 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;656;28;113;232;51
10/1/13 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;404;20;18;128;54
10/1/13 00:00;Central;Major Market;Darjeeling;Leaves;Tea;Ohio;Regular;788;27;96;218;58
9/1/13 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;409;17;9;109;51
8/1/13 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;678;35;142;275;54
8/1/13 00:00;Central;Major Market;Amaretto;Beans;Coffee;Ohio;Regular;415;15;26;107;40
7/1/13 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;692;43;177;333;62
4/1/13 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;337;20;19;129;54
3/1/13 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;481;27;110;228;51
2/1/13 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;452;6;25;60;17
12/1/12 00:00;Central;Major Market;Decaf Irish Cream;Beans;Coffee;Ohio;Decaf;521;42;-6;112;71
11/1/12 00:00;Central;Major Market;Earl Grey;Leaves;Tea;Ohio;Regular;666;31;89;245;54
11/1/12 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;410;20;16;124;53
9/1/12 00:00;Central;Major Market;Lemon;Leaves;Herbal Tea;Ohio;Decaf;862;8;23;72;20
9/1/12 00:00;Central;Major Market;Colombian;Beans;Coffee;Ohio;Regular;424;13;29;107;35
6/1/12 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;396;19;12;115;52
6/1/12 00:00;Central;Major Market;Caffe Mocha;Beans;Espresso;Ohio;Regular;1245;41;83;298;66
5/1/12 00:00;Central;Major Market;Chamomile;Leaves;Herbal Tea;Ohio;Decaf;464;5;12;49;17
4/1/12 00:00;Central;Major Market;Decaf Espresso;Beans;Espresso;Ohio;Decaf;337;20;13;121;54
12/1/13 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Missouri;Decaf;1898;28;24;171;52
11/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Missouri;Decaf;1060;21;56;160;43
10/1/13 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Missouri;Decaf;1698;26;-39;116;49
10/1/13 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Missouri;Decaf;833;8;42;84;19
8/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Missouri;Decaf;1064;15;33;109;33
7/1/13 00:00;Central;Small Market;Green Tea;Leaves;Tea;Missouri;Regular;252;13;0;81;43
5/1/13 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Missouri;Regular;182;12;-6;75;43
5/1/13 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Missouri;Regular;212;12;19;91;36
4/1/13 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Missouri;Regular;169;11;-13;69;45
4/1/13 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Missouri;Regular;195;12;16;94;40
4/1/13 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Missouri;Decaf;261;40;-9;114;69
3/1/13 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Missouri;Decaf;251;40;-9;114;69
2/1/13 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Missouri;Regular;191;11;13;87;38
12/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Missouri;Decaf;335;44;-5;118;74
11/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Missouri;Regular;248;11;9;82;38
10/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Missouri;Regular;209;9;-11;56;42
9/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Missouri;Decaf;837;8;27;79;20
8/1/12 00:00;Central;Small Market;Green Tea;Leaves;Tea;Missouri;Regular;248;14;1;86;47
8/1/12 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Missouri;Decaf;841;8;28;80;20
8/1/12 00:00;Central;Small Market;Colombian;Beans;Coffee;Missouri;Regular;606;27;27;160;61
7/1/12 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Missouri;Decaf;1334;37;-12;169;61
5/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Missouri;Decaf;282;39;-8;104;69
3/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Missouri;Regular;162;12;-3;75;45
3/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Missouri;Regular;187;11;11;85;38
2/1/12 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Missouri;Decaf;625;26;-32;102;50
1/1/12 00:00;Central;Small Market;Green Tea;Leaves;Tea;Missouri;Regular;197;12;-4;76;46
10/1/13 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1662;84;334;637;116
6/1/13 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;1213;75;265;527;89
4/1/13 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;969;64;240;486;85
4/1/13 00:00;West;Major Market;Decaf Espresso;Beans;Espresso;California;Decaf;1316;83;326;626;115
4/1/13 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;822;28;157;261;39
4/1/13 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;729;113;39;318;147
4/1/13 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1464;66;220;509;91
12/1/12 00:00;West;Major Market;Lemon;Leaves;Herbal Tea;California;Decaf;1321;74;188;525;96
7/1/12 00:00;West;Major Market;Green Tea;Leaves;Tea;California;Regular;668;17;30;131;49
6/1/12 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;562;26;98;230;38
6/1/12 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;2393;66;-142;169;111
5/1/12 00:00;West;Major Market;Caffe Latte;Beans;Espresso;California;Regular;1559;72;165;521;96
4/1/12 00:00;West;Major Market;Green Tea;Leaves;Tea;California;Regular;559;22;48;170;54
3/1/12 00:00;West;Major Market;Green Tea;Leaves;Tea;California;Regular;541;23;54;180;54
3/1/12 00:00;West;Major Market;Darjeeling;Leaves;Tea;California;Regular;756;24;91;213;35
2/1/12 00:00;West;Major Market;Colombian;Beans;Coffee;California;Regular;2067;90;245;645;142
12/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;575;27;85;208;55
10/1/13 00:00;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;683;87;27;245;116
10/1/13 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;385;21;22;134;55
9/1/13 00:00;Central;Small Market;Lemon;Leaves;Herbal Tea;Wisconsin;Decaf;857;14;74;134;25
9/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;555;28;86;212;56
8/1/13 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;366;14;57;125;35
8/1/13 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;397;23;29;139;52
6/1/13 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;597;48;-3;127;72
6/1/13 00:00;Central;Small Market;Decaf Espresso;Beans;Espresso;Wisconsin;Decaf;593;15;47;109;26
6/1/13 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;371;14;55;124;35
5/1/13 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;338;22;23;129;51
4/1/13 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;342;15;68;142;38
3/1/13 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;950;22;61;165;43
1/1/13 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;432;25;79;201;55
10/1/12 00:00;Central;Small Market;Chamomile;Leaves;Herbal Tea;Wisconsin;Decaf;329;18;57;159;42
9/1/12 00:00;Central;Small Market;Colombian;Beans;Coffee;Wisconsin;Regular;692;84;16;223;114
9/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;1063;25;53;182;46
9/1/12 00:00;Central;Small Market;Amaretto;Beans;Coffee;Wisconsin;Regular;391;25;23;149;59
8/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;565;32;73;231;59
4/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;521;57;1;150;86
4/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;433;27;58;195;54
3/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;415;26;55;188;53
3/1/12 00:00;Central;Small Market;Darjeeling;Leaves;Tea;Wisconsin;Regular;376;16;38;129;39
2/1/12 00:00;Central;Small Market;Earl Grey;Leaves;Tea;Wisconsin;Regular;513;58;3;155;87
2/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;423;25;50;180;53
2/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;957;21;42;154;42
1/1/12 00:00;Central;Small Market;Decaf Irish Cream;Beans;Coffee;Wisconsin;Decaf;432;25;51;180;52
1/1/12 00:00;Central;Small Market;Caffe Mocha;Beans;Espresso;Wisconsin;Regular;965;21;38;150;43
7/1/13 00:00;East;Major Market;Darjeeling;Leaves;Tea;Massachusetts;Regular;868;6;22;56;17
7/1/13 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;Massachusetts;Regular;560;36;10;110;60
6/1/13 00:00;East;Major Market;Regular Espresso;Beans;Espresso;Massachusetts;Regular;1245;41;115;295;61
5/1/13 00:00;East;Major Market;Lemon;Leaves;Herbal Tea;Massachusetts;Decaf;361;20;17;117;49
5/1/13 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;Massachusetts;Regular;491;48;-22;113;72
3/1/13 00:00;East;Major Market;Darjeeling;Leaves;Tea;Massachusetts;Regular;813;8;42;84;19
1/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;Massachusetts;Regular;558;23;572;553;58
10/1/12 00:00;East;Major Market;Green Tea;Leaves;Tea;Massachusetts;Regular;480;5;15;53;17
9/1/12 00:00;East;Major Market;Colombian;Beans;Coffee;Massachusetts;Regular;-2572;19;465;576;51
8/1/12 00:00;East;Major Market;Regular Espresso;Beans;Espresso;Massachusetts;Regular;1292;40;82;291;64
7/1/12 00:00;East;Major Market;Darjeeling;Leaves;Tea;Massachusetts;Regular;868;6;16;57;18
6/1/12 00:00;East;Major Market;Green Tea;Leaves;Tea;Massachusetts;Regular;478;5;10;44;16
5/1/12 00:00;East;Major Market;Green Tea;Leaves;Tea;Massachusetts;Regular;464;5;12;49;17
5/1/12 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;Massachusetts;Regular;491;48;-16;114;77
1/1/12 00:00;East;Major Market;Colombian;Beans;Coffee;Massachusetts;Regular;558;23;367;494;55
12/1/13 00:00;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;1321;74;279;559;96
6/1/13 00:00;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;562;26;137;228;34
5/1/13 00:00;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;-161;21;61;159;48
3/1/13 00:00;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;756;24;135;227;35
2/1/13 00:00;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;766;27;157;259;38
1/1/13 00:00;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;456;15;84;150;27
11/1/12 00:00;South;Major Market;Caffe Mocha;Beans;Espresso;Texas;Regular;930;33;127;290;45
10/1/12 00:00;South;Major Market;Lemon;Leaves;Herbal Tea;Texas;Decaf;419;13;28;107;36
6/1/12 00:00;South;Major Market;Lemon;Leaves;Herbal Tea;Texas;Decaf;414;12;20;93;35
1/1/12 00:00;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;965;64;159;452;86
12/1/13 00:00;West;Major Market;Earl Grey;Leaves;Tea;California;Regular;601;15;79;142;26
7/1/13 00:00;West;Major Market;Caffe Mocha;Beans;Espresso;California;Regular;943;147;62;384;167
3/1/13 00:00;West;Major Market;Decaf Irish Cream;Beans;Coffee;California;Decaf;1288;50;-180;135;94
3/1/13 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;799;26;150;249;38
2/1/13 00:00;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;613;27;101;202;39
6/1/12 00:00;West;Major Market;Mint;Leaves;Herbal Tea;California;Decaf;574;27;67;190;40
4/1/12 00:00;West;Major Market;Chamomile;Leaves;Herbal Tea;California;Decaf;822;28;106;245;39
12/1/13 00:00;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;1079;24;74;188;46
12/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;817;29;108;236;60
12/1/12 00:00;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;575;27;58;195;54
11/1/12 00:00;East;Major Market;Lemon;Leaves;Herbal Tea;Florida;Decaf;391;20;13;121;54
10/1/12 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;788;27;64;205;59
9/1/12 00:00;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;1063;25;53;182;46
6/1/12 00:00;East;Major Market;Green Tea;Leaves;Tea;Florida;Regular;842;16;58;144;27
2/1/12 00:00;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;423;25;51;180;52
12/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;403;24;33;155;58
11/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;694;85;22;239;115
11/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-2003;31;132;261;54
10/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;859;7;31;70;18
10/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;788;27;96;218;58
10/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-1785;28;113;232;51
9/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;692;84;24;238;114
9/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;798;32;129;265;63
8/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;705;120;47;314;140
7/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;717;112;44;294;131
7/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;822;37;142;283;64
7/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-942;43;177;333;62
6/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;597;14;40;98;25
6/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-660;36;145;279;55
5/1/13 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;338;22;23;129;51
4/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;653;29;110;237;60
4/1/13 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;454;5;24;56;16
3/1/13 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;813;8;40;84;20
3/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;613;14;43;104;26
3/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;94;27;110;228;51
2/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;541;83;22;234;113
2/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;640;26;93;213;57
2/1/13 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;618;14;43;107;27
1/1/13 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;551;72;16;213;106
1/1/13 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;651;27;104;235;62
1/1/13 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;500;26;103;224;52
12/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;817;29;72;221;61
12/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;551;26;66;185;38
12/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;403;24;22;145;58
10/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;683;87;17;230;117
10/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;788;27;65;205;58
10/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;385;21;16;126;54
10/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;480;5;15;53;17
10/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;-1785;28;76;218;51
8/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;865;6;16;55;17
8/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;810;37;103;286;69
8/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;587;22;53;155;34
7/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;717;112;32;297;141
7/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;868;6;16;57;18
7/1/12 00:00;South;Small Market;Chamomile;Leaves;Herbal Tea;Oklahoma;Decaf;403;22;19;133;55
6/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;856;6;19;60;17
5/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;835;8;22;71;20
5/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;697;31;79;235;62
5/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;464;5;13;49;16
4/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;554;86;16;227;116
4/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;820;8;25;75;20
4/1/12 00:00;South;Small Market;Colombian;Beans;Coffee;Oklahoma;Regular;608;15;33;106;27
3/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;532;86;17;227;115
3/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;813;8;27;79;20
3/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;94;27;74;214;51
2/1/12 00:00;South;Small Market;Lemon;Leaves;Herbal Tea;Oklahoma;Decaf;541;83;15;220;113
2/1/12 00:00;South;Small Market;Decaf Irish Cream;Beans;Coffee;Oklahoma;Decaf;817;8;29;80;19
2/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;640;26;63;200;57
2/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;300;26;70;206;50
1/1/12 00:00;South;Small Market;Decaf Espresso;Beans;Espresso;Oklahoma;Decaf;651;27;67;210;59
1/1/12 00:00;South;Small Market;Caffe Mocha;Beans;Espresso;Oklahoma;Regular;456;8;28;80;20
1/1/12 00:00;South;Small Market;Caffe Latte;Beans;Espresso;Oklahoma;Regular;500;26;66;200;50
12/1/13 00:00;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;575;27;86;208;54
1/1/13 00:00;East;Major Market;Decaf Irish Cream;Beans;Coffee;Florida;Decaf;500;26;104;224;51
10/1/12 00:00;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;573;7;10;51;19
9/1/12 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;798;32;86;249;64
7/1/12 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;885;12;41;110;24
7/1/12 00:00;East;Major Market;Caffe Mocha;Beans;Espresso;Florida;Regular;717;112;32;297;141
6/1/12 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;864;12;38;105;24
12/1/13 00:00;South;Major Market;Caffe Latte;Beans;Espresso;Texas;Regular;-1239;22;70;179;54
4/1/13 00:00;South;Major Market;Colombian;Beans;Coffee;Texas;Regular;969;64;239;486;86
3/1/13 00:00;South;Major Market;Decaf Espresso;Beans;Espresso;Texas;Decaf;441;22;125;211;33
1/1/13 00:00;South;Major Market;Decaf Irish Cream;Beans;Coffee;Texas;Decaf;623;27;106;213;41
12/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Washington;Decaf;1079;24;76;188;45
12/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Washington;Regular;461;23;86;188;46
10/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Washington;Decaf;1055;24;71;185;46
10/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Washington;Regular;438;21;83;178;43
10/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Washington;Decaf;1119;41;171;334;73
9/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;391;25;34;159;59
9/1/13 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Washington;Regular;577;10;31;81;22
8/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;839;13;62;117;23
8/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Washington;Decaf;705;120;47;314;140
8/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;397;23;28;139;53
7/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;622;42;-7;112;66
7/1/13 00:00;West;Small Market;Decaf Espresso;Beans;Espresso;Washington;Decaf;1081;26;77;187;44
7/1/13 00:00;West;Small Market;Darjeeling;Leaves;Tea;Washington;Regular;380;12;40;103;33
7/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;403;22;25;132;52
6/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;377;22;25;132;52
5/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;338;22;22;129;52
4/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;776;9;45;92;21
4/1/13 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Washington;Decaf;554;86;25;242;115
3/1/13 00:00;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;506;57;0;160;87
3/1/13 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Washington;Decaf;932;40;171;329;71
3/1/13 00:00;West;Small Market;Caffe Mocha;Beans;Espresso;Washington;Regular;301;20;18;128;54
2/1/13 00:00;West;Small Market;Colombian;Beans;Coffee;Washington;Regular;331;18;65;151;40
1/1/13 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;777;9;47;95;22
12/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;627;49;-3;131;79
10/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Washington;Regular;449;14;31;113;36
9/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;834;13;47;119;24
9/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Washington;Regular;454;14;31;113;36
9/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Washington;Decaf;692;84;16;223;114
9/1/12 00:00;West;Small Market;Colombian;Beans;Coffee;Washington;Regular;445;21;56;167;43
8/1/12 00:00;West;Small Market;Chamomile;Leaves;Herbal Tea;Washington;Decaf;1139;29;75;225;60
7/1/12 00:00;West;Small Market;Decaf Irish Cream;Beans;Coffee;Washington;Decaf;717;112;31;297;142
6/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;597;48;-3;128;78
6/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Washington;Regular;371;14;41;125;37
5/1/12 00:00;West;Small Market;Earl Grey;Leaves;Tea;Washington;Regular;410;14;27;110;38
3/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;768;9;29;82;20
2/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Washington;Regular;372;20;66;174;43
2/1/12 00:00;West;Small Market;Caffe Latte;Beans;Espresso;Washington;Regular;617;15;35;110;27
1/1/12 00:00;West;Small Market;Lemon;Leaves;Herbal Tea;Washington;Decaf;777;9;30;85;21
1/1/12 00:00;West;Small Market;Green Tea;Leaves;Tea;Washington;Regular;522;68;8;180;97
1/1/12 00:00;West;Small Market;Darjeeling;Leaves;Tea;Washington;Regular;400;20;70;180;43
11/1/13 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;875;7;34;75;19
9/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;Florida;Regular;798;32;128;265;64
7/1/13 00:00;East;Major Market;Lemon;Leaves;Herbal Tea;Florida;Decaf;403;22;26;132;51
7/1/13 00:00;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;587;16;50;114;27
3/1/13 00:00;East;Major Market;Chamomile;Leaves;Herbal Tea;Florida;Decaf;611;16;52;119;28
2/1/13 00:00;East;Major Market;Mint;Leaves;Herbal Tea;Florida;Decaf;957;21;62;164;42
2/1/13 00:00;East;Major Market;Decaf Irish Cream;Beans;Coffee;Florida;Decaf;490;26;105;220;49
2/1/13 00:00;East;Major Market;Decaf Espresso;Beans;Espresso;Florida;Decaf;423;25;76;192;52
11/1/12 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;875;7;23;70;19
5/1/12 00:00;East;Major Market;Darjeeling;Leaves;Tea;Florida;Regular;838;10;32;89;21
12/1/13 00:00;East;Major Market;Colombian;Beans;Coffee;Massachusetts;Regular;-3534;22;579;543;53
11/1/13 00:00;East;Major Market;Darjeeling;Leaves;Tea;Massachusetts;Regular;862;10;46;94;21
